ASV_185	"Paramoeba pemaquidensis"
ASV_4909	"Pseudoparamoeba pagei"
ASV_5333	"Vexillifera kereti"
ASV_536	"Parvamoeba rugata"
ASV_2010	"Squamamoeba japonica"
ASV_1423	"Hemiselmis andersenii"
ASV_798	"Leucocryptos marina"
ASV_4076	"Rhodomonas salina"
ASV_48	"Emiliania huxleyi"
ASV_483	"Emiliania huxleyi"
ASV_560	"Phaeocystis globosa"
ASV_3087	"Ministeria vibrans"
ASV_3882	"Geotrichum candidum"
ASV_1333	"Dicentrarchus labrax"
ASV_4116	"Centrolabrus exoletus"
ASV_4374	"Symphodus"
ASV_2534	"Myoxocephalus"
ASV_1438	"Zoarces viviparus"
ASV_929	"Ammodytes marinus"
ASV_589	"Ammodytes tobianus"
ASV_2316	"Hyperoplus immaculatus"
ASV_3151	"Atherina presbyter"
ASV_1655	"Lipophrys pholis"
ASV_3183	"Lipophrys pholis"
ASV_3821	"Lipophrys pholis"
ASV_2233	"Mugilidae"
ASV_5166	"Scomber scombrus"
ASV_4736	"Pollachius virens"
ASV_3293	"Trisopterus minutus"
ASV_35	"Gaidropsarus"
ASV_1708	"Boreoeutheria"
ASV_2095	"Ovis"
ASV_1637	"Canis lupus"
ASV_507	"Haematopus"
ASV_1771	"Larus"
ASV_2267	"Larus canus"
ASV_202	"Gallus"
ASV_435	"Botrylloides leachii"
ASV_3001	"Asterias rubens"
ASV_1373	"Asterina phylactica"
ASV_2355	"Amphipholis squamata"
ASV_1707	"Ophiothrix fragilis"
ASV_4614	"Ophiothrix fragilis"
ASV_1829	"Echinidae"
ASV_4177	"Acartia clausii"
ASV_1378	"Acartia margalefi"
ASV_699	"Paracalanus parvus"
ASV_326	"Oithona nana"
ASV_1369	"Oithona nana"
ASV_3149	"Oithona nana"
ASV_5537	"Oithona nana"
ASV_474	"Oithona similis"
ASV_516	"Oithona similis"
ASV_2583	"Tigriopus fulvus"
ASV_171	"Carcinus maenas"
ASV_687	"Carcinus maenas"
ASV_925	"Carcinus maenas"
ASV_3349	"Carcinus maenas"
ASV_2235	"Liocarcinus marmoreus"
ASV_4206	"Necora puber"
ASV_4616	"Atylus swammerdami"
ASV_5646	"Ischyrocerus anguipes 2"
ASV_4250	"Jassa pusilla"
ASV_3257	"Gammarus locusta"
ASV_4123	"Gammarus locusta"
ASV_616	"Pectenogammarus planicrurus"
ASV_1301	"Jaera albifrons"
ASV_4566	"Jaera albifrons"
ASV_88	"Balanidae"
ASV_221	"Balanidae"
ASV_268	"Balanidae"
ASV_402	"Balanidae"
ASV_518	"Balanidae"
ASV_528	"Balanidae"
ASV_547	"Balanidae"
ASV_3709	"Perforatus perforatus"
ASV_351	"Semibalanus balanoides"
ASV_1483	"Semibalanus balanoides"
ASV_3622	"Semibalanus balanoides"
ASV_3688	"Chthamalus montagui"
ASV_1579	"Verruca stroemia"
ASV_2089	"Verruca stroemia"
ASV_1067	"Hypogastrura"
ASV_1	"Teleopsis dalmanni"
ASV_4	"Teleopsis dalmanni"
ASV_46	"Teleopsis dalmanni"
ASV_58	"Teleopsis dalmanni"
ASV_66	"Teleopsis dalmanni"
ASV_80	"Teleopsis dalmanni"
ASV_86	"Teleopsis dalmanni"
ASV_106	"Teleopsis dalmanni"
ASV_447	"Teleopsis dalmanni"
ASV_515	"Teleopsis dalmanni"
ASV_900	"Teleopsis dalmanni"
ASV_955	"Teleopsis dalmanni"
ASV_5704	"Teleopsis dalmanni"
ASV_5705	"Teleopsis dalmanni"
ASV_3069	"Rhopalosiphum padi"
ASV_461	"Thrips tabaci"
ASV_150	"Synchaeta triophthalma"
ASV_223	"Synchaeta triophthalma"
ASV_315	"Synchaeta triophthalma"
ASV_807	"Synchaeta triophthalma"
ASV_1974	"Lumbricillus lineatus"
ASV_2387	"Lumbricillus lineatus"
ASV_1157	"Lumbricillus viridis"
ASV_4983	"Lumbricillus viridis"
ASV_2334	"Baltidrilus costatus"
ASV_2210	"Tubificoides benedii"
ASV_3957	"Marphysa sanguinea"
ASV_1258	"Nereididae"
ASV_3500	"Nereis falsa"
ASV_5547	"Pholoe inornata"
ASV_7	"Dinophilus vorticoides"
ASV_104	"Dinophilus vorticoides"
ASV_107	"Dinophilus vorticoides"
ASV_143	"Dinophilus vorticoides"
ASV_197	"Dinophilus vorticoides"
ASV_233	"Dinophilus vorticoides"
ASV_255	"Dinophilus vorticoides"
ASV_257	"Dinophilus vorticoides"
ASV_324	"Dinophilus vorticoides"
ASV_335	"Dinophilus vorticoides"
ASV_344	"Dinophilus vorticoides"
ASV_596	"Dinophilus vorticoides"
ASV_688	"Dinophilus vorticoides"
ASV_689	"Dinophilus vorticoides"
ASV_887	"Dinophilus vorticoides"
ASV_2091	"Dinophilus vorticoides"
ASV_2955	"Rubifabriciola tonerella"
ASV_2585	"Sabellaria alveolata"
ASV_2372	"Pomatoceros triqueter"
ASV_331	"Boccardia proboscidea"
ASV_529	"Boccardia proboscidea"
ASV_821	"Boccardia proboscidea"
ASV_47	"Malacoceros fuliginosus"
ASV_119	"Malacoceros fuliginosus"
ASV_130	"Malacoceros fuliginosus"
ASV_141	"Malacoceros fuliginosus"
ASV_253	"Malacoceros fuliginosus"
ASV_373	"Malacoceros fuliginosus"
ASV_467	"Malacoceros fuliginosus"
ASV_505	"Malacoceros fuliginosus"
ASV_520	"Malacoceros fuliginosus"
ASV_582	"Malacoceros fuliginosus"
ASV_603	"Malacoceros fuliginosus"
ASV_693	"Malacoceros fuliginosus"
ASV_1053	"Malacoceros fuliginosus"
ASV_1761	"Malacoceros fuliginosus"
ASV_1867	"Malacoceros fuliginosus"
ASV_1995	"Malacoceros fuliginosus"
ASV_3700	"Cirratulus cirratus"
ASV_466	"Cirriformia tentaculata"
ASV_579	"Cirriformia tentaculata"
ASV_3159	"Cirriformia tentaculata"
ASV_1961	"Ctenodrilus serratus"
ASV_1205	"Dodecaceria ater"
ASV_1891	"Dodecaceria concharum"
ASV_427	"Petta pusilla"
ASV_3916	"Lanice conchilega"
ASV_4146	"Lanice conchilega"
ASV_3794	"Pista sauriaui"
ASV_4198	"Arenicola marina"
ASV_5440	"Celleporella hyalina"
ASV_542	"Electra pilosa"
ASV_1978	"Membranipora membranacea"
ASV_2551	"Membranipora membranacea"
ASV_5551	"Membranipora membranacea"
ASV_885	"Flustrellidra hispida"
ASV_861	"Amathia gracilis"
ASV_2108	"Amathia imbricata"
ASV_858	"Hiatella arctica"
ASV_3461	"Hiatella arctica"
ASV_3956	"Hiatella arctica"
ASV_2735	"Varicorbula gibba"
ASV_1709	"Modiolus barbatus"
ASV_2579	"Mytilus trossulus"
ASV_1272	"Littorina"
ASV_1451	"Littorina"
ASV_329	"Littorina littorea"
ASV_3516	"Littorina obtusata"
ASV_1901	"Littorina saxatilis"
ASV_1568	"Tergipes tergipes"
ASV_5002	"Ancula gibbosa"
ASV_3790	"Limapontia capitata"
ASV_3798	"Patella"
ASV_3980	"Patella depressa"
ASV_1229	"Patella pellucida"
ASV_71	"Patella vulgata"
ASV_711	"Phorcus lineatus"
ASV_1503	"Steromphala cineraria"
ASV_2633	"Steromphala cineraria"
ASV_789	"Steromphala umbilicaris"
ASV_4707	"Lepidochitona cinerea"
ASV_5202	"Emplectonema gracile"
ASV_5273	"Cephalothrix rufifrons"
ASV_4686	"Lineus viridis"
ASV_1146	"Cryptocotyle lingua"
ASV_4911	"Nephasoma rimicola"
ASV_85	"Notocelis gullmarensis"
ASV_1448	"Cnidaria"
ASV_2846	"Urticina"
ASV_98	"Coryne pusilla"
ASV_3837	"Coryne pusilla"
ASV_2314	"Stauridiosarsia producta"
ASV_706	"Clava multicornis"
ASV_814	"Clava multicornis"
ASV_1436	"Clava multicornis"
ASV_449	"Amphinema dinema"
ASV_2296	"Leuckartiara octona"
ASV_4143	"Leuckartiara octona"
ASV_2510	"Leptothecata"
ASV_2718	"Leptothecata"
ASV_1844	"Gonothyraea loveni"
ASV_1280	"Clytia hemisphaerica"
ASV_1924	"Clytia hemisphaerica"
ASV_2620	"Clytia hemisphaerica"
ASV_3048	"Clytia hemisphaerica"
ASV_5054	"Clytia hemisphaerica"
ASV_36	"Obeliidae"
ASV_477	"Obeliidae"
ASV_720	"Obeliidae"
ASV_4321	"Obeliidae"
ASV_49	"Obelia dichotoma"
ASV_433	"Obelia dichotoma"
ASV_2888	"Obelia dichotoma"
ASV_5159	"Obelia dichotoma"
ASV_3701	"Plumularia setacea"
ASV_744	"Dynamena pumila"
ASV_5515	"Cyanea capillata"
ASV_1933	"Haliclystus octoradiatus"
ASV_1918	"Haliclona cinerea"
ASV_5003	"Haliclona fascigera"
